,Gatsibo,Muhanga,Gicumbi,Kicukiro,Rulindo,Nyaruguru,Rwamagana,Kamonyi,Gasabo,Ngororero,Rubavu,Nyamagabe,Burera,Nyabihu,Gakenke,Nyamasheke,Kirehe,Nyagatare,Bugesera,Karongi,Huye,Musanze,Rusizi,Ngoma,Nyarugenge,Gisagara,Kayonza,Ruhango,Nyanza,Rutsiro
2013-11-15 00:00:00+00:00,0.2,10.3,25.0,9.3,9.600001,5.1000004,9.3,12.8,12.8,19.300001,25.600002,1.2,25.0,28.999998,10.3,8.099999,3.3999999,0.2,9.900001,1.2,6.8,9.600001,5.8,6.4000006,10.3,2.0,0.4,6.8,6.8,19.300001
2013-11-16 00:00:00+00:00,12.100001,5.0,9.800001,8.1,7.7000003,8.7,8.1,10.0,10.0,8.8,8.299999,7.000001,9.800001,13.099999,5.0,5.0,9.700001,11.799999,9.299999,7.000001,3.8999999,7.7000003,6.1,9.3,5.0,2.7,7.7000003,3.8999999,3.8999999,8.8
2013-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,10.400001,0.0,0.0,1.3,0.0,3.9,0.1,0.2,0.0,0.0,0.0,0.0,4.7000003,0.0,0.0,0.0,0.1,0.0,0.0,1.3
2013-11-18 00:00:00+00:00,0.3,1.4000001,1.3,0.4,1.0,10.7,0.4,0.8,0.8,2.5,14.9,3.2000003,1.3,2.5,1.4000001,7.0000005,1.2,1.6,3.0,3.2000003,2.3,1.0,6.6000004,0.6,1.4000001,2.6000001,2.4,2.3,2.3,2.5
2013-11-19 00:00:00+00:00,7.2,3.3000002,9.5,4.9,4.2,3.0,4.9,7.7,7.7,7.9000006,12.700001,1.6000001,9.5,14.5,3.3000002,1.1,6.2,7.8999996,2.9,1.6000001,2.3,4.2,1.0,5.7000003,3.3000002,1.6,5.4,2.3,2.3,7.9000006
2013-11-20 00:00:00+00:00,5.2,5.3,12.099999,3.8999999,6.5000005,1.7,3.8999999,8.0,8.0,11.100001,28.400002,0.70000005,12.099999,20.500002,5.3,6.6,5.2000003,9.2,1.3000001,0.70000005,2.3999999,6.5000005,7.6,4.7,5.3,0.8,4.5,2.3999999,2.3999999,11.100001
2013-11-21 00:00:00+00:00,11.599999,9.500001,37.2,7.600001,17.8,2.2,7.600001,16.9,16.9,62.8,56.700005,5.0,37.2,148.00003,9.500001,6.9,13.0,5.2,2.5,5.0,2.5,17.8,5.1,8.400001,9.500001,2.8000002,8.3,2.5,2.5,62.8
2013-11-22 00:00:00+00:00,2.3000002,4.0,10.4,4.0,5.1999993,7.0,4.0,4.7,4.7,13.4,23.599998,3.1,10.4,23.5,4.0,7.0,9.1,6.3,3.2,3.1,2.6,5.1999993,8.0,7.7000003,4.0,2.3,4.7000003,2.6,2.6,13.4
2013-11-23 00:00:00+00:00,13.600001,14.9,18.6,15.8,18.2,15.2,15.8,24.199999,24.199999,20.5,20.4,17.4,18.6,20.300001,14.9,6.7000003,13.7,12.0,8.2,17.4,12.799999,18.2,7.4999995,11.4,14.9,8.6,10.4,12.799999,12.799999,20.5
2013-11-24 00:00:00+00:00,8.8,0.0,16.5,2.3,5.8999996,5.7000003,2.3,9.0,9.0,2.9,18.300001,1.4000001,16.5,6.6,0.0,1.2,0.8,11.800001,0.0,1.4000001,0.0,5.8999996,0.8,0.3,0.0,0.1,3.5000002,0.0,0.0,2.9
2013-11-25 00:00:00+00:00,4.7,0.4,3.4,2.9,1.6,1.9,2.9,2.8,2.8,3.0000002,17.699999,0.1,3.4,7.2,0.4,7.8,10.2,5.7,3.8,0.1,0.2,1.6,8.800001,7.8999996,0.4,0.1,3.7000003,0.2,0.2,3.0000002
2013-11-26 00:00:00+00:00,8.2,3.4,12.399999,3.1,5.6000004,4.2,3.1,5.6,5.6,14.0,15.5,2.4,12.399999,23.5,3.4,6.7999997,4.9,9.3,2.5,2.4,2.3,5.6000004,6.8,3.6,3.4,2.8000002,4.9999995,2.3,2.3,14.0
2013-11-27 00:00:00+00:00,11.999999,2.2,6.4999995,7.3,2.8,3.9999998,7.3,8.9,8.9,6.2000003,12.000001,9.0,6.4999995,11.9,2.2,0.5,2.8,14.9,3.6000001,9.0,4.5,2.8,1.3000001,4.1,2.2,4.7,5.5999994,4.5,4.5,6.2000003
2013-11-28 00:00:00+00:00,1.1,1.5,0.0,2.2,0.2,6.0,2.2,1.6000001,1.6000001,0.0,0.0,3.0,0.0,0.6,1.5,0.0,1.6999999,0.6,2.3,3.0,1.8,0.2,1.5,1.6,1.5,3.1,1.2,1.8,1.8,0.0
2013-11-29 00:00:00+00:00,0.0,0.5,0.4,1.7,0.2,4.8999996,1.7,0.6,0.6,0.0,0.0,2.1000001,0.4,0.1,0.5,0.0,3.1000001,0.0,4.6,2.1000001,1.7,0.2,1.1,3.7000003,0.5,3.0,0.90000004,1.7,1.7,0.0
2013-11-30 00:00:00+00:00,0.2,1.1000001,1.1,0.70000005,1.4000001,3.6000001,0.70000005,1.4000001,1.4000001,0.8,0.8000001,1.4000001,1.1,1.4000001,1.1000001,0.4,0.3,0.70000005,0.7,1.4000001,1.2000002,1.4000001,0.4,0.3,1.1000001,0.70000005,0.5,1.2000002,1.2000002,0.8
2013-12-01 00:00:00+00:00,0.7,0.6,0.3,0.70000005,0.1,3.6,0.70000005,0.70000005,0.70000005,0.5,0.7,1.3000001,0.3,1.0,0.6,0.0,0.4,0.3,0.1,1.3000001,0.70000005,0.1,0.3,0.1,0.6,0.70000005,2.7,0.70000005,0.70000005,0.5
2013-12-02 00:00:00+00:00,3.4,2.2,2.5000002,5.9,0.6,4.6000004,5.9,6.0999994,6.0999994,4.1,11.400001,0.9000001,2.5000002,10.5,2.2,1.7,2.0,8.599999,5.0,0.9000001,1.9000001,0.6,1.5,2.8999996,2.2,0.7,4.0,1.9000001,1.9000001,4.1
2013-12-03 00:00:00+00:00,0.3,1.4000001,4.6,2.1999998,2.3,9.300001,2.1999998,1.7,1.7,9.7,14.700001,3.1,4.6,15.3,1.4000001,8.0,3.0,0.2,7.1,3.1,0.4,2.3,9.6,3.6000004,1.4000001,1.4,2.0,0.4,0.4,9.7
2013-12-04 00:00:00+00:00,2.3000002,9.2,39.5,2.9,17.100002,7.3999996,2.9,12.8,12.8,71.799995,35.7,6.7999997,39.5,177.0,9.2,6.5,7.5,4.0,1.2,6.7999997,1.8,17.100002,3.5,4.1,9.2,1.6000001,3.3999999,1.8,1.8,71.799995
2013-12-05 00:00:00+00:00,2.2,4.7999997,22.599998,6.7,11.199999,11.6,6.7,14.499999,14.499999,24.300001,29.0,22.2,22.599998,32.8,4.7999997,3.8000002,8.8,7.8,2.5,22.2,7.399999,11.199999,3.6000001,6.5,4.7999997,7.3999996,4.8999996,7.399999,7.399999,24.300001
2013-12-06 00:00:00+00:00,10.400001,12.400001,10.799999,6.7,12.2,33.400005,6.7,11.0,11.0,22.6,7.2999997,22.900002,10.799999,13.900001,12.400001,4.7,9.499999,11.6,3.4,22.900002,10.0,12.2,6.7999997,5.7,12.400001,8.5,12.099999,10.0,10.0,22.6
2013-12-07 00:00:00+00:00,0.2,0.0,3.4,2.6,0.1,12.5,2.6,1.0,1.0,5.4,27.099998,8.4,3.4,11.500001,0.0,9.3,5.1,0.5,4.7999997,8.4,1.3000001,0.1,9.499999,4.6,0.0,1.2,0.5,1.3000001,1.3000001,5.4
2013-12-08 00:00:00+00:00,1.6,0.9,1.3000001,3.0,0.6,13.0,3.0,1.7,1.7,5.0,20.199999,10.6,1.3000001,6.0,0.9,26.200003,5.4,1.4000001,7.2999997,10.6,2.8,0.6,31.999998,5.7,0.9,4.1000004,4.5000005,2.8,2.8,5.0
2013-12-09 00:00:00+00:00,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.3,0.1,1.3,0.0,0.4,0.2,0.0,0.0,0.3,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.1
2013-12-10 00:00:00+00:00,2.8,5.4,22.0,7.0999994,15.8,22.100002,7.0999994,15.3,15.3,14.7,2.1,21.300001,22.0,16.9,5.4,1.4000001,4.7,3.1,5.1000004,21.300001,5.8,15.8,1.9000001,5.1,5.4,5.3,1.4000001,5.8,5.8,14.7
2013-12-11 00:00:00+00:00,3.8999999,9.5,25.4,4.6000004,20.500002,17.8,4.6000004,14.799999,14.799999,19.400002,5.3,23.9,25.4,24.3,9.5,15.099998,8.5,8.200001,2.0,23.9,10.5,20.500002,17.599998,5.7999988,9.5,11.8,5.9999995,10.5,10.5,19.400002
2013-12-12 00:00:00+00:00,7.7,14.900002,12.499999,7.7999997,19.599998,16.699999,7.7999997,9.099999,9.099999,19.699999,11.600001,20.3,12.499999,16.800001,14.900002,17.1,9.999999,6.2,12.899999,20.3,12.699999,19.599998,17.4,10.5,14.900002,14.4,8.299999,12.699999,12.699999,19.699999
2013-12-13 00:00:00+00:00,7.9999986,5.8,4.4000006,7.4,8.0,12.200001,7.4,7.0,7.0,10.600001,5.2000003,12.3,4.4000006,6.2999997,5.8,14.000001,8.7,12.499999,5.9,12.3,5.5,8.0,13.6,6.4000006,5.8,5.7,9.599999,5.5,5.5,10.600001
2013-12-14 00:00:00+00:00,7.8999996,11.3,11.399999,8.8,12.4,21.699999,8.8,11.900001,11.900001,24.4,8.400001,26.599998,11.399999,19.099998,11.3,18.6,15.2,9.4,9.2,26.599998,12.2,12.4,20.199997,13.400002,11.3,12.4,7.2999997,12.2,12.2,24.4
2013-12-15 00:00:00+00:00,1.2,5.6000004,9.599999,1.2,5.9,14.600001,1.2,3.3999996,3.3999996,19.5,19.500002,9.099999,9.599999,23.500002,5.6000004,7.8000007,3.5,1.1,2.2999997,9.099999,2.0,5.9,8.0,2.9,5.6000004,1.6000001,3.0,2.0,2.0,19.5
2013-12-16 00:00:00+00:00,0.0,1.0,1.6,0.4,0.4,15.3,0.4,0.5,0.5,4.8,15.3,6.3,1.6,5.9,1.0,14.900001,0.8,0.0,1.5,6.3,1.0,0.4,11.0,0.6,1.0,0.90000004,0.0,1.0,1.0,4.8
2013-12-17 00:00:00+00:00,7.5000005,12.500001,18.0,17.099998,16.700003,25.499998,17.099998,24.3,24.3,14.1,5.1,17.9,18.0,10.700001,12.500001,17.5,18.0,9.000001,12.200001,17.9,10.6,16.700003,19.199999,15.8,12.500001,9.099999,4.1,10.6,10.6,14.1
2013-12-18 00:00:00+00:00,2.6000001,9.199999,9.4,3.5,8.499999,9.499999,3.5,4.2,4.2,19.699999,8.099999,10.3,9.4,22.300001,9.199999,14.599999,1.2,1.9000001,6.2999997,10.3,7.7,8.499999,11.899999,2.6999998,9.199999,6.8999996,1.5000001,7.7,7.7,19.699999
2013-12-19 00:00:00+00:00,1.1,1.9000001,4.3999996,0.0,2.4,7.5999994,0.0,0.6,0.6,9.5,2.7,7.3,4.3999996,16.1,1.9000001,25.600002,0.5,0.8,0.1,7.3,0.9,2.4,31.200003,0.3,1.9000001,1.0,0.7,0.9,0.9,9.5
2013-12-20 00:00:00+00:00,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.7,0.5,0.1,0.0,1.9000001,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.7
2013-12-21 00:00:00+00:00,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.2,1.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1
2013-12-22 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2013-12-24 00:00:00+00:00,0.0,2.0,2.0000002,0.0,2.1000001,0.3,0.0,0.0,0.0,9.200001,0.0,0.5,2.0000002,11.3,2.0,0.1,0.0,0.0,0.0,0.5,0.1,2.1000001,0.6,0.0,2.0,0.1,0.0,0.1,0.1,9.200001
2013-12-25 00:00:00+00:00,0.5,1.2,2.5,1.2,1.4000001,1.4000001,1.2,1.8000001,1.8000001,5.8999996,1.0,1.4,2.5,10.9,1.2,0.3,0.90000004,0.3,2.3,1.4,0.2,1.4000001,1.5,0.3,1.2,0.5,0.7,0.2,0.2,5.8999996
2013-12-26 00:00:00+00:00,0.8,3.9999998,1.9000001,6.4999995,0.6,3.0,6.4999995,6.8999996,6.8999996,5.7999997,17.2,1.9000001,1.9000001,15.000001,3.9999998,1.8000002,1.9000001,1.5,5.1,1.9000001,3.3,0.6,2.8000002,2.8000002,3.9999998,0.6,1.5999999,3.3,3.3,5.7999997
2013-12-27 00:00:00+00:00,0.90000004,3.3999999,1.4000001,0.8,3.3999999,1.8000002,0.8,0.90000004,0.90000004,14.6,1.2,1.5,1.4000001,15.299999,3.3999999,0.6,0.4,2.1000001,0.6,1.5,0.0,3.3999999,1.2,0.70000005,3.3999999,0.0,0.2,0.0,0.0,14.6
2013-12-28 00:00:00+00:00,0.1,0.1,0.4,0.1,0.1,3.8,0.1,0.1,0.1,2.6000001,0.4,3.9999998,0.4,6.5,0.1,0.0,0.0,0.1,0.1,3.9999998,0.1,0.1,3.4999995,0.1,0.1,0.1,0.2,0.1,0.1,2.6000001
2013-12-29 00:00:00+00:00,4.4,8.500001,3.5,5.1,6.6000004,13.4,5.1,6.1000004,6.1000004,16.6,0.70000005,13.900001,3.5,8.499999,8.500001,1.9000001,7.1,5.9,3.8,13.900001,6.7999997,6.6000004,3.9000003,5.6,8.500001,8.6,3.9000003,6.7999997,6.7999997,16.6
2013-12-30 00:00:00+00:00,3.8,10.400001,36.899998,5.4999995,28.300001,16.800001,5.4999995,15.799999,15.799999,20.7,0.4,18.0,36.899998,15.4,10.400001,3.8,9.1,6.1000004,5.6000004,18.0,6.7,28.300001,4.9,8.3,10.400001,6.0000005,5.2,6.7,6.7,20.7
2013-12-31 00:00:00+00:00,4.7,15.400002,9.400001,5.6,20.8,32.399998,5.6,13.000001,13.000001,34.399998,5.6,35.699997,9.400001,9.8,15.400002,9.0,4.5999994,4.5,2.6,35.699997,11.6,20.8,11.9,2.9,15.400002,12.800001,5.6,11.6,11.6,34.399998
2014-01-01 00:00:00+00:00,3.4999998,10.6,13.600001,6.5,13.900001,21.2,6.5,11.400001,11.400001,19.0,8.7,16.2,13.600001,13.500001,10.6,7.5,7.2,4.8,4.8999996,16.2,7.0,13.900001,8.9,6.0,10.6,4.2,3.4000003,7.0,7.0,19.0
2014-01-02 00:00:00+00:00,0.9,5.9999995,15.599999,0.5,10.9,16.1,0.5,5.2,5.2,20.3,0.8,14.8,15.599999,11.5,5.9999995,0.4,4.7999997,1.3,1.4,14.8,3.1000001,10.9,3.1999998,2.3999999,5.9999995,3.0,0.70000005,3.1000001,3.1000001,20.3
2014-01-03 00:00:00+00:00,0.8,0.8,1.3,1.3000001,0.3,0.4,1.3000001,1.4,1.4,0.90000004,0.4,0.5,1.3,3.1999998,0.8,0.0,1.6,0.8000001,1.5,0.5,1.0,0.3,0.1,1.5,0.8,0.90000004,0.3,1.0,1.0,0.90000004
2014-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-05 00:00:00+00:00,0.0,4.3,4.5999994,0.0,5.8,0.3,0.0,1.0,1.0,16.900002,0.90000004,1.4000001,4.5999994,8.8,4.3,0.0,0.4,0.2,0.0,1.4000001,0.2,5.8,0.6,0.2,4.3,0.2,0.2,0.2,0.2,16.900002
2014-01-06 00:00:00+00:00,0.0,0.0,0.0,0.3,0.0,1.2,0.3,0.1,0.1,0.2,0.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.3,1.2,0.0,0.0,1.2,0.1,0.0,0.2,0.0,0.0,0.0,0.2
2014-01-07 00:00:00+00:00,0.0,4.6,0.0,0.0,4.6,1.7,0.0,0.0,0.0,15.799999,0.0,1.9000001,0.0,0.5,4.6,0.3,0.2,0.0,0.0,1.9000001,0.0,4.6,2.4,0.0,4.6,0.0,0.0,0.0,0.0,15.799999
2014-01-08 00:00:00+00:00,1.5,2.6,3.8999999,1.0,3.9999998,0.6,1.0,0.9,0.9,10.400001,0.0,1.5000001,3.8999999,3.3,2.6,0.6,7.6,0.0,1.3,1.5000001,0.3,3.9999998,0.6,4.1,2.6,0.3,4.7,0.3,0.3,10.400001
2014-01-09 00:00:00+00:00,1.0,6.7000003,18.2,5.0,12.8,13.599999,5.0,13.000001,13.000001,25.1,2.4,12.000001,18.2,17.1,6.7000003,3.5999997,6.7,1.0,6.5999994,12.000001,2.4,12.8,1.7,5.8999996,6.7000003,2.4,2.2,2.4,2.4,25.1
2014-01-10 00:00:00+00:00,2.2,5.3,12.0,5.2,10.300001,5.9,5.2,9.6,9.6,19.300001,6.5999994,5.5,12.0,18.7,5.3,0.4,1.9,4.6,1.7,5.5,1.7,10.300001,1.6000001,2.0,5.3,2.8,5.0999994,1.7,1.7,19.300001
2014-01-11 00:00:00+00:00,0.2,2.4,3.1000001,1.2,3.0,0.4,1.2,2.2,2.2,10.299999,0.6,1.8,3.1000001,11.400001,2.4,0.5,0.6,0.70000005,2.0,1.8,1.1,3.0,0.2,0.5,2.4,1.6000001,0.0,1.1,1.1,10.299999
2014-01-12 00:00:00+00:00,0.1,0.0,0.2,0.2,0.0,0.0,0.2,0.1,0.1,0.3,0.3,0.0,0.2,0.5,0.0,0.0,0.6,0.2,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.3
2014-01-13 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2
2014-01-14 00:00:00+00:00,0.0,0.90000004,0.1,0.0,0.70000005,7.2000003,0.0,0.0,0.0,3.4,0.1,9.600001,0.1,0.3,0.90000004,0.1,0.0,0.0,0.0,9.600001,2.2,0.70000005,2.8,0.0,0.90000004,2.0,0.0,2.2,2.2,3.4
2014-01-15 00:00:00+00:00,0.2,3.1,0.2,0.1,3.1,0.70000005,0.1,0.0,0.0,9.3,0.0,3.0,0.2,0.4,3.1,0.0,0.4,0.2,0.3,3.0,1.1,3.1,0.1,0.1,3.1,0.9,0.1,1.1,1.1,9.3
2014-01-16 00:00:00+00:00,0.0,0.2,0.1,0.3,0.1,0.0,0.3,0.3,0.3,0.4,0.0,0.2,0.1,1.3000001,0.2,0.0,0.0,0.0,0.1,0.2,0.2,0.1,0.0,0.1,0.2,0.0,0.2,0.2,0.2,0.4
2014-01-17 00:00:00+00:00,0.0,3.0,0.4,0.0,3.8,4.7000003,0.0,0.0,0.0,9.0,0.0,9.0,0.4,0.70000005,3.0,0.4,0.0,0.0,0.0,9.0,2.4,3.8,0.5,0.0,3.0,2.4,0.0,2.4,2.4,9.0
2014-01-18 00:00:00+00:00,0.0,3.1000001,0.0,0.1,3.0,3.7,0.1,0.0,0.0,9.8,0.0,2.5,0.0,0.0,3.1000001,0.1,0.0,0.0,0.0,2.5,0.1,3.0,0.4,0.1,3.1000001,0.0,0.0,0.1,0.1,9.8
2014-01-19 00:00:00+00:00,0.0,0.2,0.4,0.1,0.4,0.8,0.1,0.4,0.4,0.6,0.0,0.5,0.4,0.5,0.2,0.0,0.1,0.0,0.1,0.5,0.0,0.4,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.6
2014-01-20 00:00:00+00:00,1.5,3.0,0.5,1.2,3.4,21.1,1.2,0.5,0.5,9.900001,0.1,17.900002,0.5,0.3,3.0,3.2,6.9,1.7,3.5000002,17.900002,4.5,3.4,4.5,4.1,3.0,4.3999996,2.7,4.5,4.5,9.900001
2014-01-21 00:00:00+00:00,1.4000001,3.6,13.7,5.3,7.5,7.3,5.3,8.3,8.3,15.1,2.9,4.4,13.7,13.200001,3.6,1.4,10.4,3.2,3.0,4.4,0.90000004,7.5,3.3000002,7.1000004,3.6,1.4000001,9.1,0.90000004,0.90000004,15.1
2014-01-22 00:00:00+00:00,2.9,3.8999999,12.700001,1.2,8.6,7.6,1.2,6.1,6.1,15.2,0.0,6.8,12.700001,12.500001,3.8999999,0.3,0.3,1.9,0.3,6.8,1.3,8.6,1.8000001,0.3,3.8999999,1.3,3.9,1.3,1.3,15.2
2014-01-23 00:00:00+00:00,8.400001,4.2,12.599999,3.6,8.3,2.1999998,3.6,5.5,5.5,16.0,0.3,8.599999,12.599999,19.9,4.2,0.4,7.8,3.9,3.2999997,8.599999,3.0,8.3,1.1,5.8999996,4.2,3.3,7.2,3.0,3.0,16.0
2014-01-24 00:00:00+00:00,0.6,1.8999999,3.6000001,1.7,2.3000002,1.0000001,1.7,0.3,0.3,8.6,0.4,1.3,3.6000001,16.900003,1.8999999,0.0,3.6,0.9,2.2,1.3,0.5,2.3000002,0.5,3.0,1.8999999,0.8,0.8,0.5,0.5,8.6
2014-01-25 00:00:00+00:00,3.6,6.0,11.8,6.2,11.2,3.0,6.2,10.3,10.3,16.2,0.0,12.0,11.8,11.6,6.0,0.1,7.7999997,3.7000003,3.1000001,12.0,6.0,11.2,0.3,6.2000003,6.0,7.8999996,10.4,6.0,6.0,16.2
2014-01-26 00:00:00+00:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90000004,0.0,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.90000004
2014-01-27 00:00:00+00:00,2.1,4.6,13.1,3.4,7.5999994,9.3,3.4,5.6,5.6,19.800001,15.5,5.0,13.1,25.7,4.6,0.5,0.90000004,2.3,4.8,5.0,1.3000001,7.5999994,2.5,1.8000001,4.6,2.3000002,3.3999999,1.3000001,1.3000001,19.800001
2014-01-28 00:00:00+00:00,0.2,0.2,2.3,1.2,1.1,2.1000001,1.2,2.4,2.4,1.2,5.4,0.2,2.3,2.8,0.2,0.3,0.0,0.4,0.2,0.2,0.1,1.1,0.3,0.2,0.2,0.5,0.8,0.1,0.1,1.2
2014-01-29 00:00:00+00:00,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.2,0.8,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2
2014-01-30 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2014-01-31 00:00:00+00:00,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.2,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2014-02-01 00:00:00+00:00,0.0,2.6000001,3.9,0.8,1.8,3.7000003,0.8,1.1,1.1,7.2000003,13.200001,1.1,3.9,12.8,2.6000001,2.0,0.70000005,0.0,2.9,1.1,2.2,1.8,0.8000001,1.0,2.6000001,2.3000002,0.1,2.2,2.2,7.2000003
2014-02-02 00:00:00+00:00,0.6,0.70000005,0.3,1.0,0.5,2.5,1.0,0.0,0.0,2.7,14.1,0.8,0.3,3.0,0.70000005,0.6,1.5,0.9,2.1999998,0.8,0.5,0.5,0.4,2.0,0.70000005,0.6,1.2,0.5,0.5,2.7
2014-02-03 00:00:00+00:00,0.5,5.7,13.5,3.5,10.0,1.4000001,3.5,9.0,9.0,23.000002,18.300001,4.2999997,13.5,20.800001,5.7,5.2,3.0,1.6,0.8,4.2999997,1.1,10.0,7.4999995,2.0,5.7,0.90000004,5.0,1.1,1.1,23.000002
2014-02-04 00:00:00+00:00,0.8,9.6,6.7999997,0.7,10.900001,25.8,0.7,0.90000004,0.90000004,43.5,12.3,18.300001,6.7999997,48.399998,9.6,0.4,3.3999999,0.0,1.3,18.300001,2.9,10.900001,2.1000001,2.7000003,9.6,2.7,4.4,2.9,2.9,43.5
2014-02-05 00:00:00+00:00,4.0,14.4,14.1,11.799999,23.1,18.5,11.799999,14.000001,14.000001,42.799995,0.3,15.700001,14.1,9.0,14.4,0.3,11.299999,5.6000004,7.3,15.700001,3.3999999,23.1,1.1,13.7,14.4,3.3999999,1.8,3.3999999,3.3999999,42.799995
2014-02-06 00:00:00+00:00,0.1,16.499998,8.5,7.6000004,15.9,4.6999993,7.6000004,15.4,15.4,25.7,18.0,7.0999994,8.5,7.2999997,16.499998,8.8,2.3999999,1.1,3.3,7.0999994,12.099999,15.9,7.9,1.4000001,16.499998,9.900001,1.8000001,12.099999,12.099999,25.7
2014-02-07 00:00:00+00:00,0.0,15.500001,0.1,1.8,8.6,15.800002,1.8,1.6000001,1.6000001,21.7,9.3,10.300001,0.1,2.4,15.500001,6.0,1.8,0.0,7.9,10.300001,8.700001,8.6,4.9,2.5,15.500001,2.6,0.0,8.700001,8.700001,21.7
2014-02-08 00:00:00+00:00,0.0,6.5,0.1,2.7000003,5.5,19.3,2.7000003,2.5,2.5,12.8,1.0,14.400001,0.1,1.3,6.5,3.8000002,1.4000001,0.0,1.5999999,14.400001,3.7,5.5,4.9,2.3000002,6.5,6.7000003,0.0,3.7,3.7,12.8
2014-02-09 00:00:00+00:00,0.0,3.8,0.3,1.6,3.6,24.500002,1.6,0.0,0.0,12.400002,0.8,16.2,0.3,1.2,3.8,16.0,0.2,0.0,2.4,16.2,1.6000001,3.6,15.1,1.6000001,3.8,1.6000001,0.0,1.6000001,1.6000001,12.400002
2014-02-10 00:00:00+00:00,0.0,3.1,0.0,1.5,3.9,16.8,1.5,0.6,0.6,8.599999,0.0,8.299999,0.0,0.5,3.1,2.0,0.5,0.0,1.5,8.299999,1.7,3.9,3.3,1.4000001,3.1,2.8,0.1,1.7,1.7,8.599999
2014-02-11 00:00:00+00:00,0.0,5.3,0.0,0.2,4.7000003,0.0,0.2,0.0,0.0,15.2,0.1,0.0,0.0,0.4,5.3,0.9,0.0,0.0,1.1,0.0,0.7,4.7000003,1.2,0.2,5.3,0.0,0.0,0.7,0.7,15.2
2014-02-12 00:00:00+00:00,0.0,5.2000003,0.0,1.3000001,5.0,10.299999,1.3000001,1.2,1.2,16.2,0.1,4.9,0.0,0.0,5.2000003,1.6000003,0.7,0.0,1.2,4.9,0.4,5.0,0.90000004,1.1,5.2000003,1.0,0.0,0.4,0.4,16.2
2014-02-13 00:00:00+00:00,0.0,7.2999997,0.0,3.4,6.1,10.4,3.4,2.8,2.8,12.300001,0.0,6.9,0.0,0.1,7.2999997,0.8,0.5,0.0,2.0,6.9,2.8,6.1,0.70000005,2.1999998,7.2999997,1.9000001,0.0,2.8,2.8,12.300001
2014-02-14 00:00:00+00:00,0.0,3.1999998,0.2,2.7,3.4,15.5,2.7,4.7,4.7,10.700001,0.1,12.400001,0.2,0.0,3.1999998,0.0,1.1,0.0,0.0,12.400001,1.8,3.4,1.4000001,0.5,3.1999998,1.6999999,0.0,1.8,1.8,10.700001
